  0.267419E-04  0.198693E+08  0.198693E+08  0.263982E+08  0.263980E+08  0.000000E+00  0.198693E+08  0.198693E+08  0.198771E+08 -0.469698E+00  0.103048E+08  0.103048E+08  0.151468E-01
  0.271631E-04  0.198693E+08  0.198693E+08  0.263952E+08  0.263950E+08  0.000000E+00  0.198693E+08  0.198693E+08  0.198771E+08 -0.469698E+00  0.103048E+08  0.103048E+08  0.153852E-01
  0.275908E-04  0.198693E+08  0.198693E+08  0.263921E+08  0.263919E+08  0.000000E+00  0.198693E+08  0.198693E+08  0.198771E+08 -0.469697E+00  0.103048E+08  0.103048E+08  0.156274E-01
  0.280253E-04  0.198692E+08  0.198692E+08  0.263889E+08  0.263888E+08  0.000000E+00  0.198692E+08  0.198692E+08  0.198770E+08 -0.469697E+00  0.103048E+08  0.103048E+08  0.158734E-01
  0.284666E-04  0.198692E+08  0.198692E+08  0.263856E+08  0.263855E+08  0.000000E+00  0.198692E+08  0.198692E+08  0.198770E+08 -0.469697E+00  0.103048E+08  0.103048E+08  0.161233E-01
  0.289149E-04  0.198692E+08  0.198692E+08  0.263822E+08  0.263821E+08  0.000000E+00  0.198692E+08  0.198692E+08  0.198770E+08 -0.469697E+00  0.103048E+08  0.103048E+08  0.163771E-01
  0.293703E-04  0.198692E+08  0.198692E+08  0.263787E+08  0.263786E+08  0.000000E+00  0.198692E+08  0.198692E+08  0.198770E+08 -0.469697E+00  0.103048E+08  0.103048E+08  0.166349E-01
  0.298328E-04  0.198692E+08  0.198692E+08  0.263751E+08  0.263750E+08  0.000000E+00  0.198692E+08  0.198692E+08  0.198770E+08 -0.469696E+00  0.103048E+08  0.103048E+08  0.168968E-01
  0.303026E-04  0.198692E+08  0.198692E+08  0.263714E+08  0.263712E+08  0.000000E+00  0.198692E+08  0.198692E+08  0.198770E+08 -0.469696E+00  0.103048E+08  0.103048E+08  0.171627E-01
  0.307798E-04  0.198692E+08  0.198692E+08  0.263676E+08  0.263674E+08  0.000000E+00  0.198692E+08  0.198692E+08  0.198770E+08 -0.469696E+00  0.103048E+08  0.103048E+08  0.174329E-01
  0.312645E-04  0.198692E+08  0.198692E+08  0.263636E+08  0.263634E+08  0.000000E+00  0.198692E+08  0.198692E+08  0.198770E+08 -0.469696E+00  0.103048E+08  0.103048E+08  0.177073E-01
  0.317568E-04  0.198692E+08  0.198692E+08  0.263595E+08  0.263593E+08  0.000000E+00  0.198692E+08  0.198692E+08  0.198770E+08 -0.469696E+00  0.103047E+08  0.103047E+08  0.179860E-01
  0.322569E-04  0.198692E+08  0.198692E+08  0.263553E+08  0.263551E+08  0.000000E+00  0.198692E+08  0.198692E+08  0.198770E+08 -0.469695E+00  0.103047E+08  0.103047E+08  0.182691E-01
